State,Denominator,"Prevalence Estimates per 1,000 Children",Lower CI,Upper CI,Prevalence Range,Show Lower and Upper CI,Year,Data Set
Connecticut,468666,18.3,17.9,18.7,10 to <20,Yes,2019,Special Education Child Count
Connecticut,461765,20.3,19.9,20.7,20 to <30,Yes,2020,Special Education Child Count
Connecticut,456369,21.6,21.2,22,20 to <30,Yes,2021,Special Education Child Count
Connecticut,459678,23,22.6,23.5,20 to <30,Yes,2022,Special Education Child Count
Delaware,42834,3.2,2.7,3.8,<10,Yes,2000,Medicaid
Delaware,46003,2.8,2.3,3.3,<10,Yes,2001,Medicaid
Delaware,49318,4,3.5,4.6,<10,Yes,2002,Medicaid
Delaware,51552,3.8,3.3,4.3,<10,Yes,2003,Medicaid
Delaware,54121,3.5,3,4,<10,Yes,2004,Medicaid
Delaware,56660,3.7,3.2,4.2,<10,Yes,2005,Medicaid
Delaware,57289,4,3.6,4.6,<10,Yes,2006,Medicaid
Delaware,57971,4.5,4,5,<10,Yes,2007,Medicaid
Delaware,60841,4.6,4.1,5.2,<10,Yes,2008,Medicaid
Delaware,64313,4.8,4.3,5.4,<10,Yes,2009,Medicaid
Delaware,68633,5.4,4.9,6,<10,Yes,2010,Medicaid
Delaware,73977,8.8,8.2,9.5,<10,Yes,2011,Medicaid
Delaware,76828,10,9.4,10.8,10 to <20,Yes,2012,Medicaid
Delaware,78636,10.6,9.9,11.4,10 to <20,Yes,2013,Medicaid
Delaware,90960,15.4,14.6,16.2,10 to <20,Yes,2016,Medicaid
Delaware,89898,17,16.1,17.8,10 to <20,Yes,2017,Medicaid
Delaware,90356,18.7,17.8,19.6,10 to <20,Yes,2018,Medicaid
Delaware,90917,20.9,20,21.8,20 to <30,Yes,2019,Medicaid
Delaware,89869,21.3,20.3,22.2,20 to <30,Yes,2020,Medicaid
Delaware,95791,23.1,22.1,24,20 to <30,Yes,2021,Medicaid
Delaware,98888,25.7,24.7,26.7,20 to <30,Yes,2022,Medicaid
Delaware,1572,23.8,15.6,36,20 to <30,Yes,2011,National Survey of Children's Health†
Delaware,2811,39.3,29.2,52.9,30+,Yes,2020,National Survey of Children's Health†
Delaware,1383,36.6,26,51.2,30+,Yes,2022,National Survey of Children's Health†
Delaware,106279,2.3,2,2.6,<10,Yes,2000,Special Education Child Count
Delaware,107316,2.4,2.1,2.7,<10,Yes,2001,Special Education Child Count
Delaware,107916,2.8,2.5,3.1,<10,Yes,2002,Special Education Child Count
Delaware,109122,3.1,2.8,3.5,<10,Yes,2003,Special Education Child Count
Delaware,110142,3.5,3.2,3.9,<10,Yes,2004,Special Education Child Count
Delaware,111746,3.9,3.6,4.3,<10,Yes,2005,Special Education Child Count
Delaware,112988,4.6,4.2,5,<10,Yes,2006,Special Education Child Count
Delaware,113174,5.1,4.7,5.6,<10,Yes,2007,Special Education Child Count
Delaware,115234,5.8,5.3,6.2,<10,Yes,2008,Special Education Child Count
Delaware,116509,6.2,5.8,6.7,<10,Yes,2009,Special Education Child Count
Delaware,117967,6.3,5.9,6.8,<10,Yes,2010,Special Education Child Count
Delaware,117428,7.1,6.6,7.6,<10,Yes,2011,Special Education Child Count
Delaware,117607,7.7,7.2,8.2,<10,Yes,2012,Special Education Child Count
Delaware,119786,8.2,7.7,8.7,<10,Yes,2013,Special Education Child Count
Delaware,122317,9.3,8.8,9.9,<10,Yes,2014,Special Education Child Count
Delaware,123254,10.6,10.1,11.2,10 to <20,Yes,2015,Special Education Child Count
Delaware,124609,11.1,10.5,11.7,10 to <20,Yes,2016,Special Education Child Count
Delaware,124548,13,12.4,13.7,10 to <20,Yes,2017,Special Education Child Count
Delaware,126504,14,13.4,14.7,10 to <20,Yes,2018,Special Education Child Count
Delaware,127818,15.3,14.6,16,10 to <20,Yes,2019,Special Education Child Count
Delaware,126596,16.9,16.2,17.6,10 to <20,Yes,2020,Special Education Child Count
Delaware,127938,19.1,18.4,19.9,10 to <20,Yes,2021,Special Education Child Count
Delaware,129476,21.8,21,22.6,20 to <30,Yes,2022,Special Education Child Count
District of Columbia,58590,0.5,0.4,0.8,<10,Yes,2000,Medicaid
District of Columbia,58799,0.5,0.4,0.7,<10,Yes,2001,Medicaid
District of Columbia,56388,0.4,0.3,0.7,<10,Yes,2002,Medicaid
District of Columbia,61285,0.7,0.5,1,<10,Yes,2003,Medicaid
District of Columbia,62570,0.9,0.7,1.2,<10,Yes,2004,Medicaid
District of Columbia,62544,0.9,0.7,1.1,<10,Yes,2005,Medicaid
District of Columbia,61119,1.5,1.2,1.9,<10,Yes,2006,Medicaid
District of Columbia,59545,1.6,1.4,2,<10,Yes,2007,Medicaid
District of Columbia,58586,2,1.7,2.4,<10,Yes,2008,Medicaid
District of Columbia,58975,3.8,3.4,4.4,<10,Yes,2009,Medicaid
District of Columbia,61320,4.5,4,5.1,<10,Yes,2010,Medicaid
District of Columbia,62845,5.5,4.9,6.1,<10,Yes,2011,Medicaid
District of Columbia,63895,6.5,5.9,7.1,<10,Yes,2012,Medicaid
District of Columbia,64611,8.4,7.7,9.1,<10,Yes,2013,Medicaid
District of Columbia,67107,10.5,9.7,11.3,10 to <20,Yes,2016,Medicaid
District of Columbia,73861,10.6,9.9,11.3,10 to <20,Yes,2021,Medicaid
District of Columbia,76921,17.5,16.5,18.4,10 to <20,Yes,2022,Medicaid
District of Columbia,2561,21.6,14,33,20 to <30,Yes,2020,National Survey of Children's Health†
District of Columbia,1151,19.2,11,33.4,10 to <20,Yes,2022,National Survey of Children's Health†
District of Columbia,55111,1.8,1.5,2.2,<10,Yes,2000,Special Education Child Count
District of Columbia,54822,2.5,2.1,2.9,<10,Yes,2001,Special Education Child Count
District of Columbia,60385,2.6,2.3,3.1,<10,Yes,2002,Special Education Child Count
District of Columbia,62534,3,2.6,3.4,<10,Yes,2003,Special Education Child Count
District of Columbia,56081,5.1,4.5,5.7,<10,Yes,2008,Special Education Child Count
District of Columbia,55499,7.1,6.4,7.8,<10,Yes,2010,Special Education Child Count
District of Columbia,55520,8,7.3,8.8,<10,Yes,2011,Special Education Child Count
District of Columbia,56954,9,8.2,9.8,<10,Yes,2012,Special Education Child Count
District of Columbia,58956,9.8,9,10.6,<10,Yes,2013,Special Education Child Count
District of Columbia,60718,10.2,9.4,11,10 to <20,Yes,2014,Special Education Child Count
District of Columbia,63804,10.9,10.1,11.7,10 to <20,Yes,2015,Special Education Child Count
District of Columbia,65732,11.9,11.1,12.7,10 to <20,Yes,2016,Special Education Child Count
District of Columbia,67123,13,12.1,13.8,10 to <20,Yes,2017,Special Education Child Count
District of Columbia,68136,14.4,13.5,15.3,10 to <20,Yes,2018,Special Education Child Count
District of Columbia,69252,16,15,16.9,10 to <20,Yes,2019,Special Education Child Count
District of Columbia,71623,22.3,21.2,23.4,20 to <30,Yes,2022,Special Education Child Count
Florida,27615,4.2,3.5,5,<10,Yes,2006,ADDM Network*
Florida,29366,7.2,6.3,8.2,<10,Yes,2008,ADDM Network*
Florida,801638,1.7,1.6,1.8,<10,Yes,2000,Medicaid
Florida,904760,1.7,1.6,1.7,<10,Yes,2001,Medicaid
Florida,998003,1.7,1.7,1.8,<10,Yes,2002,Medicaid
Florida,1046227,2,1.9,2.1,<10,Yes,2003,Medicaid
Florida,1054779,2.3,2.2,2.4,<10,Yes,2004,Medicaid
Florida,1109808,2.6,2.5,2.7,<10,Yes,2005,Medicaid
Florida,1079107,3.1,3,3.2,<10,Yes,2006,Medicaid
Florida,1010850,3.3,3.2,3.5,<10,Yes,2007,Medicaid
Florida,1057472,4,3.9,4.1,<10,Yes,2008,Medicaid
Florida,1227086,4.6,4.4,4.7,<10,Yes,2009,Medicaid
Florida,1369370,5.2,5.1,5.3,<10,Yes,2010,Medicaid
Florida,1456639,5.6,5.5,5.7,<10,Yes,2011,Medicaid
Florida,1522818,6.7,6.5,6.8,<10,Yes,2012,Medicaid
Florida,1676150,7.5,7.4,7.6,<10,Yes,2013,Medicaid
Florida,1985719,12.4,12.2,12.5,10 to <20,Yes,2016,Medicaid
Florida,2045260,10.5,10.4,10.6,10 to <20,Yes,2017,Medicaid
Florida,2019054,9.3,9.1,9.4,<10,Yes,2018,Medicaid
Florida,1971684,17,16.8,17.2,10 to <20,Yes,2019,Medicaid
Florida,2016958,17.6,17.4,17.8,10 to <20,Yes,2020,Medicaid
Florida,2134140,20,19.8,20.2,20 to <30,Yes,2021,Medicaid
Florida,2163397,23,22.8,23.2,20 to <30,Yes,2022,Medicaid
Florida,1590,17.9,10.8,29.4,10 to <20,Yes,2011,National Survey of Children's Health†
Florida,2889,25.2,19.4,32.8,20 to <30,Yes,2020,National Survey of Children's Health†
Florida,1341,50.9,36.4,70.7,30+,Yes,2022,National Survey of Children's Health†
Florida,2203889,1.5,1.5,1.6,<10,Yes,2000,Special Education Child Count
Florida,2266215,1.8,1.7,1.8,<10,Yes,2001,Special Education Child Count
Florida,2305437,2.1,2,2.1,<10,Yes,2002,Special Education Child Count
Florida,2346054,2.4,2.3,2.4,<10,Yes,2003,Special Education Child Count
Florida,2394178,2.7,2.6,2.8,<10,Yes,2004,Special Education Child Count
Florida,2424459,3,3,3.1,<10,Yes,2005,Special Education Child Count
Florida,2423333,3.5,3.4,3.6,<10,Yes,2006,Special Education Child Count
Florida,2422427,4.1,4,4.2,<10,Yes,2007,Special Education Child Count
Florida,2389359,4.9,4.8,5,<10,Yes,2008,Special Education Child Count
Florida,2386970,5.7,5.6,5.8,<10,Yes,2009,Special Education Child Count
Florida,2393471,6.6,6.5,6.7,<10,Yes,2010,Special Education Child Count
Florida,2409916,7.4,7.3,7.5,<10,Yes,2011,Special Education Child Count
Florida,2426549,8.3,8.2,8.4,<10,Yes,2012,Special Education Child Count
Florida,2454956,9.3,9.2,9.4,<10,Yes,2013,Special Education Child Count
Florida,2493779,10.2,10.1,10.4,10 to <20,Yes,2014,Special Education Child Count
Florida,2532598,11.2,11.1,11.3,10 to <20,Yes,2015,Special Education Child Count
Florida,2555399,12.1,12,12.3,10 to <20,Yes,2016,Special Education Child Count
Florida,2571629,13.1,13,13.2,10 to <20,Yes,2017,Special Education Child Count
Florida,2581374,14.3,14.1,14.4,10 to <20,Yes,2018,Special Education Child Count
Florida,2589995,15.4,15.3,15.6,10 to <20,Yes,2019,Special Education Child Count
Florida,2554697,16.7,16.6,16.9,10 to <20,Yes,2020,Special Education Child Count
Florida,2574575,18,17.8,18.2,10 to <20,Yes,2021,Special Education Child Count
Florida,2608890,19.4,19.2,19.5,10 to <20,Yes,2022,Special Education Child Count
Georgia,43593,6.5,5.8,7.3,<10,Yes,2000,ADDM Network*
Georgia,44299,7.6,6.8,8.5,<10,Yes,2002,ADDM Network*
Georgia,45190,8.9,8,9.8,<10,Yes,2004,ADDM Network*
Georgia,46621,10.2,9.3,11.1,10 to <20,Yes,2006,ADDM Network*
Georgia,50427,11.9,11,12.9,10 to <20,Yes,2008,ADDM Network*
Georgia,48529,15.5,14.5,16.7,10 to <20,Yes,2010,ADDM Network*
Georgia,49720,15.5,14.5,16.6,10 to <20,Yes,2012,ADDM Network*
Georgia,51161,17,15.9,18.1,10 to <20,Yes,2014,ADDM Network*
Georgia,24113,18.9,17.3,20.7,10 to <20,Yes,2016,ADDM Network*
Georgia,23580,21.8,20,23.7,20 to <30,Yes,2018,ADDM Network*
Georgia,21921,25.2,23.2,27.4,20 to <30,Yes,2020,ADDM Network*
Georgia,35213,32.6,30.8,34.5,30+,Yes,2022,ADDM Network*
Georgia,460568,2.3,2.1,2.4,<10,Yes,2000,Medicaid
Georgia,540112,2.4,2.3,2.5,<10,Yes,2001,Medicaid
Georgia,606252,2.7,2.6,2.9,<10,Yes,2002,Medicaid
Georgia,656791,3.3,3.2,3.5,<10,Yes,2003,Medicaid
Georgia,705383,3.8,3.7,3.9,<10,Yes,2004,Medicaid
Georgia,751510,4,3.8,4.1,<10,Yes,2005,Medicaid
Georgia,707071,4.1,4,4.2,<10,Yes,2006,Medicaid
Georgia,651351,4.6,4.4,4.7,<10,Yes,2007,Medicaid
Georgia,665660,5.2,5,5.4,<10,Yes,2008,Medicaid
Georgia,732831,5.7,5.5,5.9,<10,Yes,2009,Medicaid
Georgia,788431,6.3,6.2,6.5,<10,Yes,2010,Medicaid
Georgia,810505,6.8,6.7,7,<10,Yes,2011,Medicaid
Georgia,834418,7.4,7.2,7.6,<10,Yes,2012,Medicaid
Georgia,841440,8.1,7.9,8.3,<10,Yes,2013,Medicaid
Georgia,1156740,10,9.9,10.2,10 to <20,Yes,2016,Medicaid
Georgia,1138233,11.4,11.2,11.6,10 to <20,Yes,2017,Medicaid
Georgia,1151861,13,12.8,13.3,10 to <20,Yes,2018,Medicaid
Georgia,1138777,14.6,14.4,14.8,10 to <20,Yes,2019,Medicaid
Georgia,1157572,14.8,14.5,15,10 to <20,Yes,2020,Medicaid
Georgia,1249170,16.3,16.1,16.5,10 to <20,Yes,2021,Medicaid
Georgia,1319406,18.3,18.1,18.6,10 to <20,Yes,2022,Medicaid
Georgia,2862,29.4,21.5,40.2,20 to <30,Yes,2020,National Survey of Children's Health†
Georgia,2243,34.5,26.5,44.8,30+,Yes,2022,National Survey of Children's Health†
Georgia,1301729,1.4,1.4,1.5,<10,Yes,2000,Special Education Child Count
Georgia,1326151,1.8,1.7,1.9,<10,Yes,2001,Special Education Child Count
Georgia,1346495,2.2,2.1,2.3,<10,Yes,2002,Special Education Child Count
Georgia,1367276,2.8,2.7,2.9,<10,Yes,2003,Special Education Child Count
Georgia,1393151,3.2,3.1,3.3,<10,Yes,2004,Special Education Child Count
Georgia,1431431,3.8,3.7,3.9,<10,Yes,2005,Special Education Child Count
Georgia,1459386,4.5,4.4,4.6,<10,Yes,2006,Special Education Child Count
Georgia,1479890,5,4.9,5.1,<10,Yes,2007,Special Education Child Count
Georgia,1485730,5.5,5.4,5.6,<10,Yes,2008,Special Education Child Count
Georgia,1494420,6,5.9,6.1,<10,Yes,2009,Special Education Child Count
Georgia,1502243,6.5,6.4,6.6,<10,Yes,2010,Special Education Child Count
Georgia,1506291,7.2,7,7.3,<10,Yes,2011,Special Education Child Count
Georgia,1521243,7.8,7.6,7.9,<10,Yes,2012,Special Education Child Count
Georgia,1541824,8.3,8.2,8.5,<10,Yes,2013,Special Education Child Count
Georgia,1564671,8.9,8.7,9,<10,Yes,2014,Special Education Child Count
Georgia,1581764,9.6,9.4,9.7,<10,Yes,2015,Special Education Child Count
Georgia,1589860,10.3,10.1,10.5,10 to <20,Yes,2016,Special Education Child Count
Georgia,1594516,11.1,11,11.3,10 to <20,Yes,2017,Special Education Child Count
Georgia,1592386,11.9,11.8,12.1,10 to <20,Yes,2018,Special Education Child Count
Georgia,1593259,12.8,12.6,13,10 to <20,Yes,2019,Special Education Child Count
Georgia,1571923,13.9,13.7,14.1,10 to <20,Yes,2020,Special Education Child Count
Georgia,1571958,14.8,14.6,15,10 to <20,Yes,2021,Special Education Child Count
Georgia,1580448,16.4,16.2,16.6,10 to <20,Yes,2022,Special Education Child Count
Hawaii,62623,0.7,0.5,1,<10,Yes,2000,Medicaid
Hawaii,64743,0.7,0.5,0.9,<10,Yes,2001,Medicaid
Hawaii,68692,0.7,0.5,0.9,<10,Yes,2002,Medicaid
Hawaii,71906,0.7,0.5,0.9,<10,Yes,2003,Medicaid
Hawaii,74716,1,0.8,1.2,<10,Yes,2004,Medicaid
Hawaii,78809,2,1.7,2.3,<10,Yes,2005,Medicaid
Hawaii,80003,1.7,1.5,2,<10,Yes,2006,Medicaid
Hawaii,81478,2.1,1.8,2.4,<10,Yes,2007,Medicaid
Hawaii,81986,2,1.7,2.3,<10,Yes,2008,Medicaid
Hawaii,91918,2,1.7,2.3,<10,Yes,2009,Medicaid
Hawaii,99733,1.9,1.7,2.2,<10,Yes,2010,Medicaid
Hawaii,106656,2.1,1.8,2.3,<10,Yes,2011,Medicaid
Hawaii,111935,1.9,1.7,2.2,<10,Yes,2012,Medicaid
Hawaii,114273,2.4,2.1,2.7,<10,Yes,2013,Medicaid
Hawaii,126170,3.6,3.3,3.9,<10,Yes,2016,Medicaid
Hawaii,125357,4.2,3.8,4.5,<10,Yes,2017,Medicaid
Hawaii,124301,4.3,4,4.7,<10,Yes,2018,Medicaid
Hawaii,121385,4.5,4.1,4.9,<10,Yes,2019,Medicaid
Hawaii,121635,4.3,3.9,4.7,<10,Yes,2020,Medicaid
Hawaii,130205,6.7,6.2,7.1,<10,Yes,2021,Medicaid
Hawaii,133882,8,7.5,8.5,<10,Yes,2022,Medicaid
Hawaii,2981,17.8,13,24.2,10 to <20,Yes,2020,National Survey of Children's Health†
Hawaii,1607,17.7,11.3,27.5,10 to <20,Yes,2022,National Survey of Children's Health†
Hawaii,169370,1.6,1.4,1.8,<10,Yes,2000,Special Education Child Count
Hawaii,169693,2.2,1.9,2.4,<10,Yes,2001,Special Education Child Count
Hawaii,169324,3,2.8,3.3,<10,Yes,2002,Special Education Child Count
Hawaii,168579,3.5,3.3,3.8,<10,Yes,2003,Special Education Child Count
Hawaii,168103,4.1,3.8,4.4,<10,Yes,2004,Special Education Child Count
Hawaii,166989,4.7,4.4,5,<10,Yes,2005,Special Education Child Count
Hawaii,165116,5,4.7,5.3,<10,Yes,2006,Special Education Child Count
Hawaii,163128,5.3,4.9,5.6,<10,Yes,2007,Special Education Child Count
Hawaii,162214,5.7,5.3,6.1,<10,Yes,2008,Special Education Child Count
Hawaii,162491,6,5.6,6.4,<10,Yes,2009,Special Education Child Count
Hawaii,161965,6.1,5.7,6.5,<10,Yes,2010,Special Education Child Count
Hawaii,164163,6.4,6,6.8,<10,Yes,2011,Special Education Child Count
Hawaii,165531,6.8,6.4,7.2,<10,Yes,2012,Special Education Child Count
Hawaii,167476,6.9,6.6,7.4,<10,Yes,2013,Special Education Child Count
Hawaii,168899,7.3,6.9,7.7,<10,Yes,2014,Special Education Child Count
Hawaii,165143,7.8,7.4,8.3,<10,Yes,2015,Special Education Child Count
Hawaii,164822,8.3,7.9,8.7,<10,Yes,2016,Special Education Child Count
Hawaii,164505,8.7,8.2,9.1,<10,Yes,2017,Special Education Child Count
Hawaii,164816,9.2,8.8,9.7,<10,Yes,2018,Special Education Child Count
Hawaii,164867,9.8,9.3,10.3,<10,Yes,2019,Special Education Child Count
Hawaii,162171,10.7,10.2,11.2,10 to <20,Yes,2020,Special Education Child Count
Hawaii,158615,11.8,11.2,12.3,10 to <20,Yes,2021,Special Education Child Count
Hawaii,155784,12.8,12.3,13.4,10 to <20,Yes,2022,Special Education Child Count
Idaho,66850,6.2,5.6,6.8,<10,Yes,2000,Medicaid
Idaho,82400,6.1,5.6,6.6,<10,Yes,2001,Medicaid
Idaho,90875,7,6.4,7.5,<10,Yes,2002,Medicaid
Idaho,97498,8.1,7.6,8.7,<10,Yes,2003,Medicaid
Idaho,103459,9.6,9,10.2,<10,Yes,2004,Medicaid
Idaho,105721,11.8,11.1,12.4,10 to <20,Yes,2005,Medicaid
Idaho,103457,14.2,13.5,14.9,10 to <20,Yes,2006,Medicaid
Idaho,108059,17.1,16.3,17.9,10 to <20,Yes,2007,Medicaid
Idaho,104212,20.8,19.9,21.6,20 to <30,Yes,2008,Medicaid
Idaho,113252,20.8,20,21.7,20 to <30,Yes,2009,Medicaid
Idaho,125252,20.7,20,21.5,20 to <30,Yes,2010,Medicaid
Idaho,139039,18.6,17.9,19.3,10 to <20,Yes,2012,Medicaid
Idaho,139741,18.9,18.2,19.6,10 to <20,Yes,2013,Medicaid
Idaho,181215,18.2,17.6,18.8,10 to <20,Yes,2016,Medicaid
Idaho,183285,19.2,18.6,19.8,10 to <20,Yes,2017,Medicaid
Idaho,177255,21.8,21.2,22.5,20 to <30,Yes,2018,Medicaid
Idaho,170529,24.8,24,25.5,20 to <30,Yes,2019,Medicaid
Idaho,158868,32.6,31.7,33.5,30+,Yes,2020,Medicaid
Idaho,169489,28.2,27.4,29,20 to <30,Yes,2021,Medicaid
Idaho,175734,31.7,30.9,32.5,30+,Yes,2022,Medicaid
Idaho,1498,12.2,7.3,20.6,10 to <20,Yes,2007,National Survey of Children's Health†
Idaho,1584,20.1,12.3,32.9,20 to <30,Yes,2011,National Survey of Children's Health†
Idaho,2966,22.4,17,29.5,20 to <30,Yes,2020,National Survey of Children's Health†
Idaho,1430,27.5,19.7,38.3,20 to <30,Yes,2022,National Survey of Children's Health†
Idaho,225835,1.2,1.1,1.4,<10,Yes,2000,Special Education Child Count
Idaho,226311,1.5,1.3,1.6,<10,Yes,2001,Special Education Child Count
Idaho,228122,2,1.8,2.2,<10,Yes,2002,Special Education Child Count
Idaho,230858,2.3,2.1,2.5,<10,Yes,2003,Special Education Child Count
Idaho,233896,2.8,2.6,3,<10,Yes,2004,Special Education Child Count
Idaho,239211,3.4,3.2,3.6,<10,Yes,2005,Special Education Child Count
Idaho,243671,3.9,3.7,4.2,<10,Yes,2006,Special Education Child Count
Idaho,247944,4.7,4.4,4.9,<10,Yes,2007,Special Education Child Count
Idaho,250738,5.4,5.1,5.6,<10,Yes,2008,Special Education Child Count
Idaho,252048,6.1,5.8,6.5,<10,Yes,2009,Special Education Child Count
Idaho,252894,6.9,6.6,7.2,<10,Yes,2010,Special Education Child Count
Idaho,256634,7.2,6.9,7.5,<10,Yes,2011,Special Education Child Count
Idaho,259742,7.6,7.2,7.9,<10,Yes,2012,Special Education Child Count
Idaho,268999,7.9,7.5,8.2,<10,Yes,2013,Special Education Child Count
Idaho,266586,8.5,8.1,8.8,<10,Yes,2014,Special Education Child Count
Idaho,268654,9.1,8.7,9.4,<10,Yes,2015,Special Education Child Count
Idaho,273516,9.5,9.2,9.9,<10,Yes,2016,Special Education Child Count
Idaho,277227,10,9.6,10.4,10 to <20,Yes,2017,Special Education Child Count
Idaho,284765,10.5,10.2,10.9,10 to <20,Yes,2018,Special Education Child Count
Idaho,285235,11,10.6,11.4,10 to <20,Yes,2019,Special Education Child Count
Idaho,283224,11.9,11.5,12.3,10 to <20,Yes,2020,Special Education Child Count
Idaho,288673,12.6,12.2,13,10 to <20,Yes,2021,Special Education Child Count
Idaho,291782,13.3,12.8,13.7,10 to <20,Yes,2022,Special Education Child Count
Illinois,706643,1.9,1.8,2,<10,Yes,2000,Medicaid
Illinois,761748,2,1.9,2.1,<10,Yes,2001,Medicaid
Illinois,784475,2.2,2.1,2.3,<10,Yes,2002,Medicaid
Illinois,813830,2.4,2.3,2.5,<10,Yes,2003,Medicaid
Illinois,865273,2.5,2.4,2.6,<10,Yes,2004,Medicaid
Illinois,909088,2.8,2.7,3,<10,Yes,2005,Medicaid
Illinois,953558,3.3,3.2,3.4,<10,Yes,2006,Medicaid
Illinois,998442,3.5,3.3,3.6,<10,Yes,2007,Medicaid
Illinois,1043293,4.5,4.4,4.6,<10,Yes,2008,Medicaid
Illinois,1119178,5.2,5.1,5.4,<10,Yes,2009,Medicaid
Illinois,1182884,5.7,5.5,5.8,<10,Yes,2010,Medicaid
Illinois,1231833,6.2,6.1,6.4,<10,Yes,2011,Medicaid
Illinois,1320887,6.6,6.5,6.8,<10,Yes,2012,Medicaid
Illinois,1300634,7.2,7,7.3,<10,Yes,2013,Medicaid
Illinois,1224958,9.1,8.9,9.2,<10,Yes,2016,Medicaid
Illinois,1203840,10,9.8,10.2,10 to <20,Yes,2017,Medicaid
Illinois,1182992,10.7,10.6,10.9,10 to <20,Yes,2018,Medicaid
Illinois,1143783,11.9,11.7,12.1,10 to <20,Yes,2019,Medicaid
Illinois,1133365,11.2,11,11.4,10 to <20,Yes,2020,Medicaid
Illinois,1177138,11.3,11.2,11.5,10 to <20,Yes,2021,Medicaid
Illinois,1209654,15.3,15.1,15.6,10 to <20,Yes,2022,Medicaid
Illinois,1765,21,13.1,33.5,20 to <30,Yes,2011,National Survey of Children's Health†
Illinois,2973,31.7,23.4,42.9,30+,Yes,2020,National Survey of Children's Health†
Illinois,1439,31,21.4,44.7,30+,Yes,2022,National Survey of Children's Health†
Illinois,1836275,1.9,1.8,2,<10,Yes,2000,Special Education Child Count
Illinois,1860877,1.9,1.9,2,<10,Yes,2001,Special Education Child Count
Illinois,1872358,2.6,2.5,2.6,<10,Yes,2002,Special Education Child Count
Illinois,1883049,3,2.9,3.1,<10,Yes,2003,Special Education Child Count
Illinois,1882484,3.5,3.4,3.6,<10,Yes,2004,Special Education Child Count
Illinois,1891388,4,3.9,4.1,<10,Yes,2005,Special Education Child Count
Illinois,1895561,4.7,4.6,4.8,<10,Yes,2006,Special Education Child Count
Illinois,1889207,5.3,5.2,5.4,<10,Yes,2007,Special Education Child Count
Illinois,1879956,5.9,5.8,6,<10,Yes,2008,Special Education Child Count
Illinois,1871351,6.6,6.5,6.8,<10,Yes,2009,Special Education Child Count
Illinois,1867169,7.3,7.1,7.4,<10,Yes,2010,Special Education Child Count
Illinois,1856885,7.9,7.8,8,<10,Yes,2011,Special Education Child Count
Illinois,1844090,8.4,8.3,8.6,<10,Yes,2012,Special Education Child Count
Illinois,1840920,9.2,9.1,9.3,<10,Yes,2013,Special Education Child Count
Illinois,1831161,9.8,9.7,10,<10,Yes,2014,Special Education Child Count
Illinois,1818262,10.4,10.3,10.6,10 to <20,Yes,2015,Special Education Child Count
Illinois,1806812,11,10.8,11.1,10 to <20,Yes,2016,Special Education Child Count
